,Timestamp,Duration (seconds),Weekday
5029,2023-04-15 08:00:00,485,6
5030,2023-04-28 09:00:00,486,6
5031,2023-06-02 09:00:00,161,4
5032,2023-02-03 09:00:00,207,0
5033,2023-06-14 09:00:00,260,0
5034,2023-02-16 09:00:00,319,3
5035,2023-04-21 08:00:00,301,0
5036,2023-05-06 09:00:00,195,1
5037,2023-04-16 08:00:00,100,0
5038,2023-01-11 08:00:00,399,3
5039,2023-03-09 09:00:00,297,5
5040,2023-06-23 08:00:00,584,4
5041,2023-05-25 09:00:00,458,5
5042,2023-04-27 08:00:00,450,3
5043,2023-03-26 08:00:00,439,1
5044,2023-01-20 08:00:00,249,1
5045,2023-04-06 09:00:00,67,2
5046,2023-03-05 08:00:00,83,1
5047,2023-04-13 09:00:00,384,4
5048,2023-02-06 09:00:00,515,0
5049,2023-01-24 09:00:00,70,2
5050,2023-01-16 08:00:00,327,5
5051,2023-03-30 08:00:00,455,0
5052,2023-04-12 09:00:00,109,0
5053,2023-01-04 09:00:00,542,2
5054,2023-02-26 08:00:00,417,0
5055,2023-03-20 08:00:00,518,1
5056,2023-06-04 08:00:00,274,3
5057,2023-06-27 08:00:00,541,3
5058,2023-04-09 08:00:00,93,0
5059,2023-04-06 08:00:00,114,0
5060,2023-06-01 09:00:00,225,5
5061,2023-01-15 09:00:00,280,0
5062,2023-05-24 08:00:00,287,6
5063,2023-05-22 08:00:00,74,3
5064,2023-02-20 09:00:00,479,4
5065,2023-05-13 08:00:00,148,3
5066,2023-03-07 08:00:00,411,6
5067,2023-02-02 09:00:00,591,3
5068,2023-04-14 09:00:00,477,4
5069,2023-02-04 09:00:00,503,0
5070,2023-06-04 08:00:00,287,4
5071,2023-04-29 08:00:00,347,0
5072,2023-03-03 08:00:00,582,1
5073,2023-02-21 09:00:00,99,6
5074,2023-04-17 09:00:00,319,4
5075,2023-04-18 08:00:00,173,0
5076,2023-04-07 08:00:00,523,5
5077,2023-02-10 08:00:00,526,3
5078,2023-04-19 08:00:00,203,3
5079,2023-01-22 08:00:00,472,0
5080,2023-01-12 09:00:00,405,2
5081,2023-03-04 08:00:00,269,4
5082,2023-05-29 09:00:00,352,1
5083,2023-02-15 08:00:00,556,6
5084,2023-04-05 09:00:00,124,1
5085,2023-06-16 09:00:00,113,5
5086,2023-04-12 09:00:00,443,4
5087,2023-03-24 08:00:00,152,6
5088,2023-02-13 08:00:00,198,3
5089,2023-06-03 08:00:00,127,5
5090,2023-05-06 09:00:00,599,0
5091,2023-03-18 09:00:00,466,0
5092,2023-01-30 09:00:00,521,4
5093,2023-06-13 08:00:00,493,0
5094,2023-02-27 09:00:00,268,1
5095,2023-06-24 08:00:00,327,4
5096,2023-04-22 09:00:00,469,4
5097,2023-02-19 09:00:00,414,5
5098,2023-05-19 09:00:00,117,0
5099,2023-04-08 09:00:00,198,4
5100,2023-05-28 08:00:00,438,3
5101,2023-02-13 08:00:00,462,1
5102,2023-01-17 08:00:00,418,0
5103,2023-06-02 09:00:00,593,0
5104,2023-06-03 09:00:00,327,6
5105,2023-04-04 08:00:00,556,5
5106,2023-05-06 09:00:00,339,2
5107,2023-04-30 08:00:00,283,2
5108,2023-01-23 09:00:00,236,4
5109,2023-05-16 08:00:00,436,2
5110,2023-03-12 08:00:00,296,0
5111,2023-03-12 08:00:00,329,1
5112,2023-04-17 08:00:00,152,4
5113,2023-03-22 08:00:00,580,1
5114,2023-03-07 09:00:00,381,0
5115,2023-06-01 09:00:00,415,3
5116,2023-06-14 08:00:00,351,6
5117,2023-06-21 09:00:00,135,0
5118,2023-04-01 08:00:00,491,2
5119,2023-01-04 08:00:00,147,3
5120,2023-05-07 08:00:00,428,1
5121,2023-05-08 08:00:00,573,2
5122,2023-05-15 08:00:00,244,0
5123,2023-05-26 09:00:00,110,3
5124,2023-02-27 09:00:00,174,0
5125,2023-04-25 08:00:00,532,0
5126,2023-06-14 09:00:00,400,3
5127,2023-05-21 08:00:00,556,2
5128,2023-05-25 09:00:00,419,0
5129,2023-02-14 09:00:00,440,2
5130,2023-05-25 08:00:00,73,1
5131,2023-06-02 08:00:00,199,0
5132,2023-06-20 09:00:00,455,0
5133,2023-01-11 08:00:00,94,0
5134,2023-01-10 08:00:00,171,2
5135,2023-03-24 08:00:00,589,0
5136,2023-02-24 08:00:00,317,0
5137,2023-01-05 09:00:00,152,1
5138,2023-01-10 08:00:00,418,3
5139,2023-06-15 09:00:00,244,1
5140,2023-04-21 09:00:00,487,0
5141,2023-05-06 09:00:00,303,1
5142,2023-05-25 09:00:00,430,3
5143,2023-06-08 08:00:00,120,2
5144,2023-01-15 08:00:00,537,2
5145,2023-05-02 08:00:00,426,4
5146,2023-02-24 08:00:00,240,0
5147,2023-05-04 09:00:00,283,2
5148,2023-04-27 08:00:00,62,6
5149,2023-06-16 09:00:00,594,1
5150,2023-02-01 09:00:00,572,2
5151,2023-03-08 08:00:00,333,0
5152,2023-03-13 09:00:00,92,1
5153,2023-01-27 08:00:00,190,3
5154,2023-01-14 09:00:00,91,0
5155,2023-01-03 09:00:00,313,6
5156,2023-01-25 08:00:00,516,1
5157,2023-06-06 08:00:00,465,1
5158,2023-05-04 09:00:00,172,4
5159,2023-02-04 08:00:00,345,0
5160,2023-02-20 09:00:00,473,4
5161,2023-04-21 08:00:00,160,0
5162,2023-01-29 09:00:00,109,3
5163,2023-01-15 08:00:00,378,4
5164,2023-03-14 09:00:00,218,0
5165,2023-05-11 09:00:00,457,6
5166,2023-02-11 09:00:00,570,3
5167,2023-03-30 08:00:00,519,1
5168,2023-02-05 08:00:00,306,3
5169,2023-06-03 08:00:00,130,4
5170,2023-02-06 08:00:00,386,5
5171,2023-06-29 08:00:00,472,4
5172,2023-06-18 09:00:00,169,4
5173,2023-05-14 08:00:00,423,5
5174,2023-01-04 09:00:00,584,5
5175,2023-04-11 09:00:00,452,2
5176,2023-01-17 09:00:00,213,6
5177,2023-03-11 09:00:00,200,3
5178,2023-06-14 09:00:00,519,1
5179,2023-05-31 09:00:00,256,0
5180,2023-05-19 08:00:00,84,0
5181,2023-01-04 09:00:00,98,2
5182,2023-03-16 08:00:00,434,2
5183,2023-02-24 08:00:00,551,2
5184,2023-06-07 08:00:00,364,0
5185,2023-04-29 09:00:00,140,1
5186,2023-01-30 08:00:00,413,0
5187,2023-03-16 08:00:00,472,1
5188,2023-06-10 08:00:00,366,0
5189,2023-06-07 08:00:00,222,3
5190,2023-06-17 08:00:00,539,5
5191,2023-01-13 09:00:00,582,1
5192,2023-05-06 09:00:00,361,6
5193,2023-01-18 08:00:00,471,3
5194,2023-01-03 09:00:00,72,3
5195,2023-05-28 09:00:00,595,5
5196,2023-01-28 08:00:00,341,2
5197,2023-05-20 09:00:00,107,0
5198,2023-02-11 09:00:00,571,0
5199,2023-06-04 08:00:00,298,0
5200,2023-02-16 09:00:00,373,1
5201,2023-02-03 09:00:00,294,0
5202,2023-05-12 08:00:00,326,4
5203,2023-04-19 09:00:00,505,0
5204,2023-05-08 09:00:00,358,2
5205,2023-05-29 09:00:00,133,6
5206,2023-01-24 09:00:00,301,4
5207,2023-06-10 08:00:00,310,3
5208,2023-02-27 09:00:00,490,0
5209,2023-03-28 08:00:00,425,4
5210,2023-03-18 09:00:00,320,3
5211,2023-06-08 09:00:00,161,0
5212,2023-02-11 08:00:00,80,2
5213,2023-02-25 09:00:00,101,3
5214,2023-06-09 09:00:00,265,2
5215,2023-01-15 08:00:00,252,0
5216,2023-05-17 09:00:00,324,2
5217,2023-03-10 08:00:00,354,1
5218,2023-05-28 09:00:00,398,0
5219,2023-04-16 09:00:00,496,1
5220,2023-03-14 08:00:00,191,4
5221,2023-02-11 09:00:00,461,4
5222,2023-01-08 08:00:00,111,0
5223,2023-01-11 09:00:00,596,0
5224,2023-02-22 09:00:00,155,0
5225,2023-05-26 08:00:00,468,2
5226,2023-03-06 08:00:00,115,4
5227,2023-01-12 09:00:00,134,4
5228,2023-01-09 08:00:00,359,0
5229,2023-04-22 09:00:00,435,3
5230,2023-01-01 08:00:00,481,0
5231,2023-01-28 08:00:00,380,0
5232,2023-06-06 09:00:00,394,5
5233,2023-05-23 09:00:00,532,0
5234,2023-02-05 08:00:00,360,4
5235,2023-05-29 08:00:00,254,0
5236,2023-05-19 09:00:00,147,6
5237,2023-05-06 09:00:00,155,6
5238,2023-06-03 09:00:00,292,3
5239,2023-03-02 08:00:00,530,3
5240,2023-02-21 08:00:00,181,5
5241,2023-01-09 08:00:00,215,0
5242,2023-04-16 08:00:00,191,2
5243,2023-05-12 09:00:00,114,5
5244,2023-05-16 08:00:00,490,4
5245,2023-06-09 09:00:00,471,6
5246,2023-06-23 08:00:00,347,0
5247,2023-03-13 09:00:00,534,3
5248,2023-05-25 09:00:00,234,0
5249,2023-03-17 08:00:00,138,1
5250,2023-02-02 08:00:00,319,1
5251,2023-06-04 09:00:00,146,0
5252,2023-01-28 09:00:00,531,0
5253,2023-06-08 08:00:00,437,2
5254,2023-06-28 08:00:00,255,0
5255,2023-03-22 09:00:00,226,5
5256,2023-01-28 08:00:00,261,6
5257,2023-04-21 08:00:00,88,4
5258,2023-05-22 08:00:00,120,0
5259,2023-01-20 09:00:00,200,3
5260,2023-03-16 08:00:00,465,0
5261,2023-05-15 09:00:00,429,0
5262,2023-03-24 08:00:00,535,0
5263,2023-06-26 08:00:00,479,2
5264,2023-03-22 09:00:00,298,0
5265,2023-05-01 09:00:00,505,2
5266,2023-05-17 09:00:00,528,5
5267,2023-04-17 09:00:00,392,0
5268,2023-04-20 08:00:00,115,0
5269,2023-02-26 09:00:00,253,0
5270,2023-06-11 08:00:00,443,2
5271,2023-04-08 08:00:00,552,6
5272,2023-01-21 08:00:00,285,0
5273,2023-03-07 09:00:00,258,6
5274,2023-03-01 08:00:00,410,2
5275,2023-06-14 08:00:00,324,1
5276,2023-05-15 08:00:00,179,0
5277,2023-02-15 09:00:00,315,6
5278,2023-01-24 09:00:00,505,4
5279,2023-04-11 09:00:00,198,1
5280,2023-03-17 08:00:00,485,1
5281,2023-05-26 08:00:00,292,0
5282,2023-01-17 09:00:00,537,5
5283,2023-01-30 08:00:00,507,6
5284,2023-01-31 09:00:00,438,0
5285,2023-05-09 08:00:00,375,2
5286,2023-01-29 08:00:00,121,0
5287,2023-03-26 08:00:00,106,0
5288,2023-03-25 09:00:00,359,0
5289,2023-04-04 08:00:00,335,4
5290,2023-03-24 08:00:00,116,0
5291,2023-04-21 09:00:00,445,2
5292,2023-01-29 08:00:00,205,1
5293,2023-05-27 08:00:00,119,3
5294,2023-04-05 09:00:00,509,6
5295,2023-05-22 09:00:00,419,0
5296,2023-03-27 09:00:00,105,0
5297,2023-05-06 09:00:00,432,0
5298,2023-04-19 08:00:00,322,5
5299,2023-06-25 08:00:00,227,1
5300,2023-06-26 09:00:00,294,0
5301,2023-02-26 09:00:00,289,5
5302,2023-06-16 09:00:00,77,0
5303,2023-06-19 08:00:00,416,0
5304,2023-02-26 08:00:00,149,4
5305,2023-03-08 09:00:00,191,3
5306,2023-06-11 08:00:00,215,0
5307,2023-01-21 08:00:00,196,3
5308,2023-01-27 09:00:00,87,4
5309,2023-01-16 09:00:00,258,3
5310,2023-01-04 09:00:00,441,4
5311,2023-03-06 09:00:00,339,2
5312,2023-05-25 08:00:00,352,6
5313,2023-01-21 09:00:00,583,1
5314,2023-01-11 08:00:00,482,1
5315,2023-01-20 08:00:00,506,1
5316,2023-04-14 09:00:00,213,2
5317,2023-04-30 09:00:00,202,5
5318,2023-02-09 09:00:00,61,0
5319,2023-02-13 08:00:00,287,6
5320,2023-01-30 09:00:00,492,1
5321,2023-02-09 09:00:00,451,2
5322,2023-02-03 08:00:00,436,3
5323,2023-01-15 08:00:00,345,0
5324,2023-03-31 09:00:00,455,0
5325,2023-01-11 09:00:00,71,0
5326,2023-01-15 08:00:00,582,0
5327,2023-04-05 09:00:00,453,3
5328,2023-04-23 08:00:00,308,4
5329,2023-01-07 09:00:00,206,0
5330,2023-01-06 09:00:00,362,1
5331,2023-05-23 09:00:00,525,4
5332,2023-01-13 09:00:00,169,0
5333,2023-05-11 08:00:00,174,5
5334,2023-02-14 09:00:00,238,0
5335,2023-04-01 08:00:00,370,1
5336,2023-03-08 09:00:00,70,0
5337,2023-04-04 09:00:00,161,1
5338,2023-04-17 08:00:00,522,3
5339,2023-01-14 08:00:00,177,0
5340,2023-05-22 08:00:00,119,3
5341,2023-04-05 09:00:00,154,0
5342,2023-05-10 08:00:00,513,5
5343,2023-06-14 09:00:00,388,2
5344,2023-03-10 08:00:00,553,6
5345,2023-01-08 09:00:00,329,5
5346,2023-06-12 09:00:00,554,4
5347,2023-05-14 09:00:00,149,6
5348,2023-01-17 09:00:00,62,2
5349,2023-03-20 08:00:00,564,2
5350,2023-06-27 08:00:00,425,0
5351,2023-04-07 08:00:00,375,0
5352,2023-01-30 08:00:00,258,5
5353,2023-04-18 09:00:00,407,1
5354,2023-06-29 08:00:00,199,3
5355,2023-03-20 08:00:00,383,3
5356,2023-01-09 08:00:00,173,1
5357,2023-04-30 09:00:00,560,3
5358,2023-06-03 09:00:00,531,0
5359,2023-03-18 08:00:00,174,6
5360,2023-03-17 08:00:00,72,5
5361,2023-06-12 09:00:00,170,6
5362,2023-04-09 09:00:00,590,0
5363,2023-05-16 08:00:00,72,5
5364,2023-03-22 08:00:00,387,5
5365,2023-03-25 09:00:00,578,6
5366,2023-01-23 09:00:00,319,1
5367,2023-01-05 09:00:00,369,1
5368,2023-05-30 09:00:00,300,2
5369,2023-03-23 08:00:00,245,2
5370,2023-06-18 09:00:00,255,2
5371,2023-05-10 09:00:00,492,2
5372,2023-03-25 09:00:00,372,0
5373,2023-01-06 09:00:00,89,0
5374,2023-01-16 09:00:00,69,0
5375,2023-04-26 08:00:00,413,2
5376,2023-01-28 09:00:00,522,4
5377,2023-04-29 08:00:00,375,0
5378,2023-05-21 08:00:00,256,5
5379,2023-03-05 09:00:00,213,5
5380,2023-02-10 09:00:00,170,1
5381,2023-03-21 09:00:00,120,3
5382,2023-05-17 08:00:00,197,0
5383,2023-01-21 09:00:00,568,5
5384,2023-03-06 08:00:00,408,0
5385,2023-01-06 09:00:00,98,6
5386,2023-03-26 08:00:00,560,4
5387,2023-02-16 08:00:00,557,0
5388,2023-05-08 08:00:00,241,3
5389,2023-02-03 09:00:00,72,1
5390,2023-02-05 08:00:00,533,3
5391,2023-03-06 09:00:00,331,5
5392,2023-03-31 09:00:00,155,2
5393,2023-03-01 08:00:00,346,0
5394,2023-06-16 09:00:00,405,5
5395,2023-01-23 08:00:00,326,5
5396,2023-06-23 09:00:00,148,3
5397,2023-05-15 09:00:00,488,6
5398,2023-04-24 09:00:00,297,0
5399,2023-03-15 08:00:00,465,5
5400,2023-02-20 09:00:00,224,1
5401,2023-03-11 08:00:00,312,1
5402,2023-04-08 09:00:00,383,2
5403,2023-04-23 09:00:00,249,3
5404,2023-04-20 08:00:00,298,2
5405,2023-02-17 09:00:00,197,5
5406,2023-05-27 09:00:00,133,4
5407,2023-04-06 09:00:00,67,3
5408,2023-04-20 09:00:00,255,0
5409,2023-04-05 09:00:00,389,5
5410,2023-04-22 08:00:00,114,0
5411,2023-03-25 08:00:00,161,0
5412,2023-04-28 08:00:00,165,5
5413,2023-01-23 08:00:00,418,2
5414,2023-05-30 09:00:00,458,5
5415,2023-01-22 08:00:00,492,4
5416,2023-03-14 09:00:00,95,5
5417,2023-04-18 08:00:00,466,0
5418,2023-01-11 08:00:00,576,4
5419,2023-05-03 09:00:00,317,1
5420,2023-03-01 08:00:00,498,3
5421,2023-02-02 09:00:00,247,0
5422,2023-01-03 08:00:00,524,0
5423,2023-03-23 08:00:00,91,0
5424,2023-01-09 09:00:00,436,3
5425,2023-05-20 08:00:00,309,4
5426,2023-02-16 08:00:00,513,0
5427,2023-02-28 09:00:00,517,5
5428,2023-02-24 08:00:00,402,6
5429,2023-06-24 09:00:00,301,0
5430,2023-04-02 09:00:00,446,3
5431,2023-06-06 09:00:00,300,4
5432,2023-05-07 09:00:00,232,1
5433,2023-04-22 09:00:00,563,0
5434,2023-05-25 08:00:00,136,5
5435,2023-03-18 08:00:00,273,0
5436,2023-05-27 09:00:00,215,6
5437,2023-02-24 08:00:00,93,2
5438,2023-02-18 09:00:00,483,0
5439,2023-02-18 08:00:00,73,0
5440,2023-02-28 09:00:00,298,2
5441,2023-05-14 09:00:00,455,0
5442,2023-05-08 08:00:00,509,0
5443,2023-06-17 08:00:00,137,2
5444,2023-05-02 09:00:00,508,0
5445,2023-01-08 09:00:00,464,0
5446,2023-06-18 08:00:00,565,5
5447,2023-05-17 09:00:00,397,5
5448,2023-02-23 09:00:00,383,0
5449,2023-01-03 08:00:00,501,5
5450,2023-06-23 09:00:00,217,0
5451,2023-02-27 08:00:00,126,4
5452,2023-06-19 08:00:00,363,0
5453,2023-01-07 08:00:00,224,3
5454,2023-01-15 09:00:00,561,2
5455,2023-05-11 08:00:00,209,5
5456,2023-04-10 09:00:00,133,0
5457,2023-03-30 08:00:00,342,3
5458,2023-06-10 09:00:00,283,0
5459,2023-01-17 09:00:00,387,0
5460,2023-05-23 09:00:00,560,0
5461,2023-02-16 09:00:00,367,0
5462,2023-04-26 09:00:00,292,0
5463,2023-05-15 09:00:00,111,0
5464,2023-04-05 09:00:00,515,0
5465,2023-03-02 08:00:00,573,3
5466,2023-03-16 08:00:00,126,1
5467,2023-01-26 08:00:00,222,1
5468,2023-04-11 09:00:00,295,1
5469,2023-03-12 08:00:00,326,0
5470,2023-04-28 09:00:00,171,3
5471,2023-04-15 08:00:00,443,0
5472,2023-03-30 09:00:00,305,1
5473,2023-05-07 08:00:00,108,0
5474,2023-06-10 09:00:00,283,3
5475,2023-05-28 08:00:00,208,0
5476,2023-02-16 08:00:00,531,0
5477,2023-01-08 09:00:00,535,0
5478,2023-03-03 09:00:00,402,0
5479,2023-01-18 08:00:00,429,2
5480,2023-02-14 08:00:00,559,0
5481,2023-05-27 08:00:00,450,5
5482,2023-06-19 09:00:00,144,1
5483,2023-04-14 08:00:00,255,5
5484,2023-02-21 08:00:00,80,0
5485,2023-02-20 09:00:00,241,6
5486,2023-01-02 09:00:00,573,6
5487,2023-05-16 08:00:00,381,6
5488,2023-02-08 08:00:00,391,3
5489,2023-04-13 08:00:00,581,0
5490,2023-04-10 08:00:00,109,2
5491,2023-03-07 08:00:00,78,0
5492,2023-03-24 08:00:00,508,2
5493,2023-05-14 08:00:00,190,6
5494,2023-05-03 08:00:00,433,4
5495,2023-06-24 09:00:00,367,6
5496,2023-02-12 08:00:00,543,0
5497,2023-04-18 09:00:00,371,0
5498,2023-03-23 09:00:00,185,2
5499,2023-02-09 09:00:00,294,3
5500,2023-03-15 09:00:00,162,5
5501,2023-01-01 09:00:00,514,5
5502,2023-04-20 08:00:00,204,6
5503,2023-02-09 08:00:00,502,5
5504,2023-06-16 08:00:00,154,2
5505,2023-03-02 08:00:00,445,2
5506,2023-02-08 08:00:00,354,6
5507,2023-05-28 08:00:00,389,2
5508,2023-03-16 09:00:00,589,1
5509,2023-02-17 09:00:00,549,4
5510,2023-02-22 09:00:00,331,4
5511,2023-04-26 08:00:00,159,4
5512,2023-01-18 09:00:00,344,4
5513,2023-01-14 08:00:00,304,5
5514,2023-03-24 09:00:00,175,0
5515,2023-04-17 09:00:00,540,0
5516,2023-06-11 09:00:00,498,6
5517,2023-02-15 08:00:00,337,0
5518,2023-02-16 08:00:00,577,2
5519,2023-04-12 09:00:00,398,6
5520,2023-05-16 09:00:00,74,3
5521,2023-05-14 09:00:00,352,4
5522,2023-02-21 08:00:00,280,4
5523,2023-03-27 09:00:00,265,6
5524,2023-04-04 09:00:00,505,3
5525,2023-06-20 09:00:00,440,5
5526,2023-06-10 08:00:00,568,0
5527,2023-05-03 08:00:00,166,6
5528,2023-04-25 08:00:00,361,4
5529,2023-02-06 09:00:00,197,0
5530,2023-06-09 08:00:00,210,0
5531,2023-06-26 09:00:00,339,4
5532,2023-01-05 09:00:00,594,1
5533,2023-05-24 08:00:00,319,4
5534,2023-01-23 09:00:00,491,1
5535,2023-02-10 08:00:00,219,3
5536,2023-03-05 09:00:00,382,0
5537,2023-02-05 09:00:00,504,6
5538,2023-01-10 08:00:00,581,1
5539,2023-06-24 08:00:00,477,0
5540,2023-02-01 09:00:00,329,6
5541,2023-01-30 08:00:00,227,0
5542,2023-03-15 09:00:00,346,2
5543,2023-02-12 08:00:00,325,3
5544,2023-02-04 08:00:00,490,5
5545,2023-04-30 08:00:00,213,0
5546,2023-02-18 08:00:00,63,5
5547,2023-06-08 08:00:00,257,0
5548,2023-03-30 08:00:00,418,5
5549,2023-04-19 09:00:00,266,1
5550,2023-01-10 09:00:00,341,0
5551,2023-05-07 09:00:00,190,2
5552,2023-01-26 08:00:00,118,0
5553,2023-03-09 08:00:00,410,1
5554,2023-02-08 08:00:00,403,0
5555,2023-02-22 09:00:00,115,4
5556,2023-01-14 09:00:00,265,1
5557,2023-01-31 09:00:00,566,0
5558,2023-03-29 09:00:00,118,4
5559,2023-03-01 09:00:00,129,2
5560,2023-01-29 09:00:00,496,5
5561,2023-01-18 09:00:00,337,3
5562,2023-02-22 08:00:00,240,3
5563,2023-05-21 08:00:00,491,0
5564,2023-04-15 09:00:00,108,2
5565,2023-06-11 08:00:00,129,0
5566,2023-02-16 08:00:00,176,1
5567,2023-02-22 08:00:00,570,3
5568,2023-02-20 09:00:00,352,0
5569,2023-05-28 09:00:00,596,0
5570,2023-06-10 08:00:00,514,4
5571,2023-01-08 08:00:00,381,4
5572,2023-05-28 09:00:00,546,6
5573,2023-05-04 08:00:00,510,4
5574,2023-05-11 08:00:00,230,5
5575,2023-04-08 08:00:00,297,1
5576,2023-06-12 09:00:00,416,0
5577,2023-05-29 08:00:00,477,5
5578,2023-06-13 08:00:00,302,3
5579,2023-04-16 09:00:00,244,1
5580,2023-04-21 09:00:00,281,0
5581,2023-06-20 08:00:00,376,5
5582,2023-06-08 09:00:00,159,0
5583,2023-06-22 08:00:00,197,0
5584,2023-01-13 09:00:00,146,2
5585,2023-02-03 08:00:00,362,2
5586,2023-03-26 08:00:00,152,1
5587,2023-02-04 09:00:00,581,2
5588,2023-02-13 09:00:00,529,2
5589,2023-04-10 08:00:00,336,5
5590,2023-02-19 09:00:00,139,0
5591,2023-05-27 09:00:00,523,1
5592,2023-01-30 08:00:00,318,5
5593,2023-01-02 08:00:00,294,3
5594,2023-05-30 09:00:00,251,3
5595,2023-03-24 09:00:00,570,0
5596,2023-02-13 09:00:00,510,6
5597,2023-02-04 09:00:00,70,4
5598,2023-03-20 09:00:00,180,5
5599,2023-05-12 08:00:00,279,0
5600,2023-05-25 08:00:00,544,3
5601,2023-01-04 09:00:00,173,5
5602,2023-01-06 09:00:00,499,0
5603,2023-04-03 08:00:00,223,0
5604,2023-05-09 08:00:00,116,5
5605,2023-01-14 09:00:00,224,4
5606,2023-06-21 08:00:00,138,0
5607,2023-05-18 09:00:00,560,6
5608,2023-02-09 08:00:00,183,0
5609,2023-03-10 09:00:00,163,2
5610,2023-01-05 09:00:00,400,2
5611,2023-01-22 08:00:00,85,4
5612,2023-06-26 09:00:00,316,5
5613,2023-02-06 08:00:00,233,6
5614,2023-02-15 08:00:00,136,2
5615,2023-04-19 08:00:00,130,4
5616,2023-03-17 09:00:00,367,6
5617,2023-06-06 08:00:00,137,0
5618,2023-03-07 09:00:00,220,0
5619,2023-01-30 08:00:00,497,1
5620,2023-01-19 09:00:00,529,4
5621,2023-02-26 08:00:00,389,3
5622,2023-04-03 09:00:00,250,3
5623,2023-01-22 09:00:00,72,4
5624,2023-05-06 09:00:00,531,5
5625,2023-04-04 08:00:00,379,2
5626,2023-04-28 08:00:00,214,4
5627,2023-06-27 08:00:00,266,1
5628,2023-05-22 09:00:00,533,0
5629,2023-04-02 09:00:00,75,3
5630,2023-05-27 09:00:00,134,0
5631,2023-01-01 09:00:00,310,4
5632,2023-05-08 08:00:00,384,4
5633,2023-06-24 09:00:00,170,4
5634,2023-02-23 08:00:00,522,6
5635,2023-05-29 08:00:00,72,2
5636,2023-05-07 09:00:00,512,3
5637,2023-03-03 09:00:00,337,3
5638,2023-04-26 08:00:00,352,5
5639,2023-01-20 08:00:00,87,3
5640,2023-01-16 08:00:00,470,5
5641,2023-02-21 09:00:00,514,2
5642,2023-01-12 08:00:00,153,5
5643,2023-01-15 08:00:00,273,2
5644,2023-02-19 08:00:00,460,1
5645,2023-06-21 08:00:00,394,1
5646,2023-06-12 09:00:00,392,0
5647,2023-06-05 09:00:00,323,0
5648,2023-04-05 08:00:00,105,2
5649,2023-04-09 09:00:00,577,5
5650,2023-06-19 09:00:00,382,6
5651,2023-01-07 09:00:00,249,2
5652,2023-04-14 09:00:00,334,4
5653,2023-01-08 09:00:00,513,1
5654,2023-01-09 09:00:00,438,3
5655,2023-02-20 08:00:00,121,1
5656,2023-04-15 08:00:00,452,0
5657,2023-01-16 08:00:00,525,2
5658,2023-04-12 08:00:00,124,0
5659,2023-01-16 08:00:00,285,0
5660,2023-05-22 08:00:00,97,2
5661,2023-06-04 09:00:00,134,3
5662,2023-03-24 09:00:00,382,2
5663,2023-01-05 08:00:00,285,2
5664,2023-06-11 09:00:00,209,2
5665,2023-05-06 08:00:00,115,3
5666,2023-01-14 08:00:00,396,0
5667,2023-01-06 08:00:00,202,3
5668,2023-03-11 08:00:00,444,3
5669,2023-04-13 09:00:00,65,2
5670,2023-03-02 08:00:00,301,0
5671,2023-02-23 09:00:00,583,0
5672,2023-05-05 08:00:00,252,0
5673,2023-01-31 08:00:00,125,3
5674,2023-06-17 08:00:00,504,3
5675,2023-01-06 09:00:00,363,0
5676,2023-02-04 08:00:00,420,4
5677,2023-05-10 09:00:00,287,0
5678,2023-05-12 08:00:00,84,2
5679,2023-01-07 08:00:00,126,0
5680,2023-06-02 09:00:00,545,0
5681,2023-04-08 08:00:00,501,0
5682,2023-04-25 08:00:00,543,0
5683,2023-03-03 09:00:00,156,0
5684,2023-06-10 08:00:00,267,5
5685,2023-02-11 09:00:00,297,6
5686,2023-02-03 08:00:00,220,0
5687,2023-02-05 09:00:00,512,4
5688,2023-03-18 08:00:00,556,0
5689,2023-05-07 09:00:00,585,5
5690,2023-04-14 09:00:00,210,0
5691,2023-06-28 08:00:00,433,5
5692,2023-01-07 09:00:00,454,0
5693,2023-02-07 08:00:00,490,0
5694,2023-05-15 08:00:00,207,6
5695,2023-04-14 08:00:00,457,3
5696,2023-03-06 08:00:00,240,3
5697,2023-05-22 08:00:00,66,0
5698,2023-05-08 08:00:00,70,4
5699,2023-05-19 08:00:00,496,6
5700,2023-02-17 09:00:00,358,5
5701,2023-06-22 09:00:00,470,3
5702,2023-03-23 08:00:00,379,0
5703,2023-06-10 08:00:00,335,1
5704,2023-05-22 09:00:00,357,3
5705,2023-05-30 08:00:00,420,6
5706,2023-06-14 08:00:00,242,5
5707,2023-04-26 09:00:00,333,0
5708,2023-01-25 09:00:00,431,4
5709,2023-02-01 08:00:00,64,4
5710,2023-02-21 09:00:00,547,0
5711,2023-01-21 08:00:00,498,4
5712,2023-05-10 09:00:00,470,1
5713,2023-02-21 08:00:00,218,6
5714,2023-01-25 08:00:00,389,5
5715,2023-04-30 09:00:00,78,5
5716,2023-02-22 09:00:00,151,6
5717,2023-02-24 09:00:00,155,2
5718,2023-04-15 08:00:00,144,1
5719,2023-05-26 08:00:00,417,0
5720,2023-05-16 08:00:00,446,0
5721,2023-05-05 08:00:00,361,2
5722,2023-05-17 09:00:00,121,3
5723,2023-01-08 08:00:00,346,2
5724,2023-02-19 09:00:00,88,0
5725,2023-05-26 08:00:00,577,6
5726,2023-02-13 08:00:00,263,1
5727,2023-06-20 08:00:00,584,0
